topology,nodes,k,method,objective,time_sec,gap_pct,status
ACOnet,23,2,LocalSearch,11.223403289162697,0.0,0.0,Heuristic
ACOnet,23,3,ILP,4.499442887737164,0.05200004577636719,0.0,Optimal
ACOnet,23,3,Greedy,4.499442887737164,0.0,0.0,Heuristic
ACOnet,23,3,LocalSearch,4.499442887737164,0.0,0.0,Heuristic
ACOnet,23,5,ILP,0.0,0.04699993133544922,0.0,Optimal
ACOnet,23,5,Greedy,0.0,0.0,0.0,Heuristic
ACOnet,23,5,LocalSearch,0.0,0.016000032424926758,0.0,Heuristic
BELNET,23,1,ILP,27.761601906670172,0.03299999237060547,0.0,Optimal
BELNET,23,1,Greedy,27.761601906670172,0.0,0.0,Heuristic
BELNET,23,1,LocalSearch,27.761601906670172,0.0,0.0,Heuristic
BELNET,23,2,ILP,15.63831397660164,0.04200005531311035,0.0,Optimal
BELNET,23,2,Greedy,15.63831397660164,0.0,0.0,Heuristic
BELNET,23,2,LocalSearch,15.63831397660164,0.0,0.0,Heuristic
BELNET,23,3,ILP,6.991714110145089,0.04400014877319336,0.0,Optimal
BELNET,23,3,Greedy,6.991714110145089,0.0,0.0,Heuristic
BELNET,23,3,LocalSearch,6.991714110145089,0.0009999275207519531,0.0,Heuristic
BELNET,23,5,ILP,0.0,0.03900003433227539,0.0,Optimal
BELNET,23,5,Greedy,0.0,0.0,0.0,Heuristic
BELNET,23,5,LocalSearch,0.0,0.0,0.0,Heuristic
BELNET,23,1,ILP,27.761601906670172,0.018000125885009766,0.0,Optimal
BELNET,23,1,Greedy,27.761601906670172,0.0,0.0,Heuristic
BELNET,23,1,LocalSearch,27.761601906670172,0.0,0.0,Heuristic
BELNET,23,2,ILP,15.63831397660164,0.04399991035461426,0.0,Optimal
BELNET,23,2,Greedy,15.63831397660164,0.0,0.0,Heuristic
BELNET,23,2,LocalSearch,15.63831397660164,0.0,0.0,Heuristic
BELNET,23,3,ILP,6.991714110145089,0.04699993133544922,0.0,Optimal
BELNET,23,3,Greedy,6.991714110145089,0.0,0.0,Heuristic
BELNET,23,3,LocalSearch,6.991714110145089,0.0,0.0,Heuristic
BELNET,23,5,ILP,0.0,0.04200005531311035,0.0,Optimal
BELNET,23,5,Greedy,0.0,0.0,0.0,Heuristic
BELNET,23,5,LocalSearch,0.0,0.0,0.0,Heuristic
BELNET,23,1,ILP,26.60934860456343,0.023000001907348633,0.0,Optimal
BELNET,23,1,Greedy,26.60934860456343,0.0,0.0,Heuristic
BELNET,23,1,LocalSearch,26.60934860456343,0.0,0.0,Heuristic
BELNET,23,2,ILP,7.545910465169506,0.03399991989135742,0.0,Optimal
BELNET,23,2,Greedy,7.545910465169506,0.0,0.0,Heuristic
BELNET,23,2,LocalSearch,7.545910465169506,0.0,0.0,Heuristic
BELNET,23,3,ILP,0.0,0.04800009727478027,0.0,Optimal
BELNET,23,3,Greedy,0.0,0.0,0.0,Heuristic
BELNET,23,3,LocalSearch,0.0,0.0,0.0,Heuristic
BELNET,23,5,ILP,0.0,0.03600001335144043,0.0,Optimal
BELNET,23,5,Greedy,0.0,0.0,0.0,Heuristic
BELNET,23,5,LocalSearch,0.0,0.0010001659393310547,0.0,Heuristic
BELNET,23,1,ILP,26.60934860456343,0.02500009536743164,0.0,Optimal
BELNET,23,1,Greedy,26.60934860456343,0.0,0.0,Heuristic
BELNET,23,1,LocalSearch,26.60934860456343,0.0,0.0,Heuristic
BELNET,23,2,ILP,7.545910465169506,0.04200005531311035,0.0,Optimal
BELNET,23,2,Greedy,7.545910465169506,0.0,0.0,Heuristic
BELNET,23,2,LocalSearch,7.545910465169506,0.0,0.0,Heuristic
BELNET,23,3,ILP,0.0,0.03800010681152344,0.0,Optimal
BELNET,23,3,Greedy,0.0,0.0,0.0,Heuristic
BELNET,23,3,LocalSearch,0.0,0.0,0.0,Heuristic
BELNET,23,5,ILP,0.0,0.04200005531311035,0.0,Optimal
BELNET,23,5,Greedy,0.0,0.0,0.0,Heuristic
BELNET,23,5,LocalSearch,0.0,0.0009999275207519531,0.0,Heuristic
CESNET,23,1,ILP,1064.3152465890714,0.023999929428100586,0.0,Optimal
CESNET,23,1,Greedy,1064.3152465890716,0.0,2.1363376703652566e-14,Heuristic
CESNET,23,1,LocalSearch,1064.3152465890714,0.0,0.0,Heuristic
CESNET,23,2,ILP,188.22899097404937,0.03299999237060547,3.0199077499514875e-14,Optimal
CESNET,23,2,Greedy,188.2289909740493,0.0,0.0,Heuristic
CESNET,23,2,LocalSearch,188.22899097404937,0.0,3.0199077499514875e-14,Heuristic
CESNET,23,3,ILP,96.13388657119961,0.023999929428100586,0.0,Optimal
CESNET,23,3,Greedy,96.13388657119962,0.0,1.47823574205304e-14,Heuristic
CESNET,23,3,LocalSearch,96.13388657119961,0.0,0.0,Heuristic
CESNET,23,5,ILP,46.77213007852544,0.046000003814697266,1.5191583846345558e-14,Optimal
CESNET,23,5,Greedy,50.73345937046243,0.0,8.469422464374276,Heuristic
CESNET,23,5,LocalSearch,46.772130078525436,0.0010001659393310547,0.0,Heuristic
FCCN,23,1,ILP,1489.3476690183459,0.023000001907348633,1.526666205434074e-14,Optimal
FCCN,23,1,Greedy,1489.3476690183456,0.0,0.0,Heuristic
FCCN,23,1,LocalSearch,1489.3476690183459,0.0,1.526666205434074e-14,Heuristic
FCCN,23,2,ILP,468.80698058967977,0.03099989891052246,0.0,Optimal
FCCN,23,2,Greedy,877.4614326350775,0.0,87.16902029303822,Heuristic
FCCN,23,2,LocalSearch,468.8069805896798,0.0,1.2125122110875701e-14,Heuristic
FCCN,23,3,ILP,247.9963706216074,0.03099989891052246,0.0,Optimal
FCCN,23,3,Greedy,461.33814535981605,0.0,86.02616812635749,Heuristic
FCCN,23,3,LocalSearch,247.99637062160744,0.0,1.1460534426033929e-14,Heuristic
FCCN,23,5,ILP,82.84216845081218,0.029999971389770508,0.0,Optimal
FCCN,23,5,Greedy,95.0214655043479,0.0,14.701808609424823,Heuristic
FCCN,23,5,LocalSearch,82.84216845081218,0.0,0.0,Heuristic
GARR,23,1,ILP,2079.123470820325,0.023000001907348633,0.0,Optimal
GARR,23,1,Greedy,2079.123470820325,0.0,0.0,Heuristic
GARR,23,1,LocalSearch,2079.123470820325,0.0,0.0,Heuristic
GARR,23,2,ILP,507.2080090548212,0.0279998779296875,0.0,Optimal
GARR,23,2,Greedy,613.648870770706,0.0,20.98564293458943,Heuristic
GARR,23,2,LocalSearch,507.2080090548213,0.0,1.1207121702737965e-14,Heuristic
GARR,23,3,ILP,261.1178537863818,0.03900003433227539,0.0,Optimal
GARR,23,3,Greedy,261.11785378638183,0.0,2.176925784144623e-14,Heuristic
GARR,23,3,LocalSearch,261.1178537863818,0.0,0.0,Heuristic
GARR,23,5,ILP,132.09605847814709,0.031999826431274414,0.0,Optimal
GARR,23,5,Greedy,132.09605847814709,0.0,0.0,Heuristic
GARR,23,5,LocalSearch,132.09605847814709,0.0,0.0,Heuristic
GARR,23,1,ILP,2283.138547732456,0.024000167846679688,1.9917641500035357e-14,Optimal
GARR,23,1,Greedy,2283.1385477324557,0.0,0.0,Heuristic
GARR,23,1,LocalSearch,2283.1385477324566,0.0,3.9835283000070714e-14,Heuristic
GARR,23,2,ILP,446.7844514848279,0.032000064849853516,1.2722783586558704e-14,Optimal
GARR,23,2,Greedy,587.5837128483176,0.0,31.51391255795998,Heuristic
GARR,23,2,LocalSearch,446.78445148482785,0.0,0.0,Heuristic
GARR,23,3,ILP,292.23508832566165,0.0280001163482666,1.9451264112905813e-14,Optimal
GARR,23,3,Greedy,292.2350883256616,0.0,0.0,Heuristic
GARR,23,3,LocalSearch,292.2350883256616,0.0,0.0,Heuristic
GARR,23,5,ILP,146.90098652516372,0.032000064849853516,0.0,Optimal
GARR,23,5,Greedy,146.90098652516375,0.0,1.9347527952465758e-14,Heuristic
GARR,23,5,LocalSearch,146.90098652516375,0.0,1.9347527952465758e-14,Heuristic
iSTAR,23,1,ILP,12857.669447544446,0.023999929428100586,0.0,Optimal
iSTAR,23,1,Greedy,12857.669447544446,0.0,0.0,Heuristic
iSTAR,23,1,LocalSearch,12857.669447544446,0.0,0.0,Heuristic
iSTAR,23,2,ILP,1776.4249571264695,0.039999961853027344,0.0,Optimal
iSTAR,23,2,Greedy,1776.4249571264695,0.0,0.0,Heuristic
iSTAR,23,2,LocalSearch,1776.4249571264697,0.0,1.2799509178875187e-14,Heuristic
iSTAR,23,3,ILP,769.3177481731623,0.03699994087219238,1.4777617959754488e-14,Optimal
iSTAR,23,3,Greedy,871.877317262186,0.0010001659393310547,13.331236583656615,Heuristic
iSTAR,23,3,LocalSearch,769.3177481731622,0.0,0.0,Heuristic
iSTAR,23,5,ILP,326.07439639853146,0.03899979591369629,0.0,Optimal
iSTAR,23,5,Greedy,326.07439639853146,0.0,0.0,Heuristic
iSTAR,23,5,LocalSearch,326.07439639853146,0.0010001659393310547,0.0,Heuristic
KentMan,23,1,ILP,0.0,0.026000022888183594,0.0,Optimal
KentMan,23,1,Greedy,0.0,0.0,0.0,Heuristic
KentMan,23,1,LocalSearch,0.0,0.0,0.0,Heuristic
KentMan,23,2,ILP,0.0,0.040000200271606445,0.0,Optimal
KentMan,23,2,Greedy,0.0,0.0,0.0,Heuristic
KentMan,23,2,LocalSearch,0.0,0.0,0.0,Heuristic
KentMan,23,3,ILP,0.0,0.03800010681152344,0.0,Optimal
KentMan,23,3,Greedy,0.0,0.0,0.0,Heuristic
KentMan,23,3,LocalSearch,0.0,0.0,0.0,Heuristic
KentMan,23,5,ILP,0.0,0.0410001277923584,0.0,Optimal
KentMan,23,5,Greedy,0.0,0.0,0.0,Heuristic
KentMan,23,5,LocalSearch,0.0,0.0009999275207519531,0.0,Heuristic
YorkDataServices,23,1,ILP,183.66814887032407,0.026000022888183594,0.0,Optimal
YorkDataServices,23,1,Greedy,183.66814887032407,0.0,0.0,Heuristic
YorkDataServices,23,1,LocalSearch,183.66814887032407,0.0,0.0,Heuristic
YorkDataServices,23,2,ILP,54.59677755828785,0.0409998893737793,0.0,Optimal
YorkDataServices,23,2,Greedy,54.59677755828785,0.0,0.0,Heuristic
YorkDataServices,23,2,LocalSearch,54.59677755828785,0.0,0.0,Heuristic
YorkDataServices,23,3,ILP,0.0,0.042999982833862305,0.0,Optimal
YorkDataServices,23,3,Greedy,0.0,0.0,0.0,Heuristic
YorkDataServices,23,3,LocalSearch,0.0,0.0,0.0,Heuristic
YorkDataServices,23,5,ILP,0.0,0.039999961853027344,0.0,Optimal
YorkDataServices,23,5,Greedy,0.0,0.0,0.0,Heuristic
YorkDataServices,23,5,LocalSearch,0.0,0.0,0.0,Heuristic
BT Europe,24,1,ILP,3100.30085275273,0.0409998893737793,1.466784587962481e-14,Optimal
BT Europe,24,1,Greedy,3100.3008527527295,0.0,0.0,Heuristic
BT Europe,24,1,LocalSearch,3100.3008527527295,0.0,0.0,Heuristic
BT Europe,24,2,ILP,414.17436357298334,0.04200005531311035,1.3724514083979854e-14,Optimal
BT Europe,24,2,Greedy,414.1743635729833,0.0,0.0,Heuristic
BT Europe,24,2,LocalSearch,414.17436357298334,0.0,1.3724514083979854e-14,Heuristic
BT Europe,24,3,ILP,247.1310012340057,0.042999982833862305,1.1500665350961694e-14,Optimal
BT Europe,24,3,Greedy,247.13100123400568,0.0,0.0,Heuristic
BT Europe,24,3,LocalSearch,247.1310012340057,0.0010001659393310547,1.1500665350961694e-14,Heuristic
BT Europe,24,5,ILP,68.32169936409072,0.04399991035461426,0.0,Optimal
BT Europe,24,5,Greedy,68.32169936409072,0.0,0.0,Heuristic
BT Europe,24,5,LocalSearch,68.32169936409072,0.0,0.0,Heuristic
GARR,24,1,ILP,2482.7230920907086,0.023999929428100586,1.8316474855176865e-14,Optimal
GARR,24,1,Greedy,2482.723092090708,0.0,0.0,Heuristic
GARR,24,1,LocalSearch,2482.723092090708,0.0,0.0,Heuristic
GARR,24,2,ILP,445.7246581892456,0.03600001335144043,0.0,Optimal
GARR,24,2,Greedy,673.1050028913729,0.0,51.01363375898003,Heuristic
GARR,24,2,LocalSearch,445.7246581892457,0.0,2.5506068742857596e-14,Heuristic
GARR,24,3,ILP,300.2648109829549,0.037000179290771484,0.0,Optimal
GARR,24,3,Greedy,315.3249015542864,0.0,5.0156029013291255,Heuristic
GARR,24,3,LocalSearch,300.2648109829549,0.0,0.0,Heuristic
GARR,24,5,ILP,140.35329702566125,0.04900002479553223,0.0,Optimal
GARR,24,5,Greedy,140.35329702566125,0.0,0.0,Heuristic
GARR,24,5,LocalSearch,140.35329702566125,0.0009999275207519531,0.0,Heuristic
Hurricane Electric ,24,1,ILP,24014.001548656528,0.026999950408935547,0.0,Optimal
Hurricane Electric ,24,1,Greedy,24014.00154865653,0.0,1.5149406897973823e-14,Heuristic
Hurricane Electric ,24,1,LocalSearch,24014.001548656528,0.0,0.0,Heuristic
Hurricane Electric ,24,2,ILP,14543.023575274246,0.020999908447265625,1.2507642541668334e-14,Optimal
Hurricane Electric ,24,2,Greedy,16616.593194589423,0.0,14.258174090019487,Heuristic
Hurricane Electric ,24,2,LocalSearch,14543.023575274245,0.0,0.0,Heuristic
Hurricane Electric ,24,3,ILP,7647.308686304849,0.03699994087219238,1.1893003657635701e-14,Optimal
Hurricane Electric ,24,3,Greedy,9242.080117004803,0.0,20.85402193265645,Heuristic
Hurricane Electric ,24,3,LocalSearch,7647.308686304848,0.0,0.0,Heuristic
Hurricane Electric ,24,5,ILP,580.8120190632344,0.042999982833862305,1.9573774989191243e-14,Optimal
Hurricane Electric ,24,5,Greedy,580.8120190632344,0.0,1.9573774989191243e-14,Heuristic
Hurricane Electric ,24,5,LocalSearch,580.8120190632343,0.0,0.0,Heuristic
PsiNet,24,1,ILP,15810.615648761164,0.03400015830993652,1.1504861315684333e-14,Optimal
PsiNet,24,1,Greedy,15810.615648761166,0.0,2.3009722631368666e-14,Heuristic
PsiNet,24,1,LocalSearch,15810.615648761162,0.0,0.0,Heuristic
PsiNet,24,2,ILP,5020.928308158934,0.04699993133544922,0.0,Optimal
PsiNet,24,2,Greedy,8010.166843134314,0.0,59.53557492780592,Heuristic
PsiNet,24,2,LocalSearch,5020.928308158934,0.0,0.0,Heuristic
PsiNet,24,3,ILP,2329.5075423551007,0.03400015830993652,0.0,Optimal
PsiNet,24,3,Greedy,2391.6789218089884,0.0,2.668863625615624,Heuristic
PsiNet,24,3,LocalSearch,2329.507542355101,0.0,1.9521179589172768e-14,Heuristic
PsiNet,24,5,ILP,497.96807926683596,0.03299999237060547,0.0,Optimal
PsiNet,24,5,Greedy,567.0278827543365,0.0,13.868319348737785,Heuristic
PsiNet,24,5,LocalSearch,497.968079266836,0.0,1.1415072818422261e-14,Heuristic
Renater,24,1,ILP,2041.9129165424768,0.028999805450439453,1.1135326761546648e-14,Optimal
Renater,24,1,Greedy,2041.9129165424765,0.0,0.0,Heuristic
Renater,24,1,LocalSearch,2041.9129165424765,0.0,0.0,Heuristic
Renater,24,2,ILP,846.5684034066355,0.04399991035461426,0.0,Optimal
Renater,24,2,Greedy,846.5684034066355,0.0,0.0,Heuristic
Renater,24,2,LocalSearch,846.5684034066355,0.0,0.0,Heuristic
Renater,24,3,ILP,545.1181283472331,0.039999961853027344,0.0,Optimal
Renater,24,3,Greedy,545.1181283472331,0.0,0.0,Heuristic
Renater,24,3,LocalSearch,545.1181283472332,0.0,2.08554498208137e-14,Heuristic
Renater,24,5,ILP,201.83678340466383,0.039999961853027344,0.0,Optimal
Renater,24,5,Greedy,201.83678340466383,0.0,0.0,Heuristic
Renater,24,5,LocalSearch,201.83678340466383,0.0,0.0,Heuristic
Renater,24,1,ILP,2677.4199935478186,0.0280001163482666,0.0,Optimal
Renater,24,1,Greedy,2677.4199935478186,0.0,0.0,Heuristic
Renater,24,1,LocalSearch,2677.41999354782,0.0,5.095360667907954e-14,Heuristic
Renater,24,2,ILP,723.9197354215813,0.04499983787536621,0.0,Optimal
Renater,24,2,Greedy,723.9197354215813,0.0,0.0,Heuristic
Renater,24,2,LocalSearch,723.9197354215813,0.0,0.0,Heuristic
Renater,24,3,ILP,356.1905200634246,0.04499983787536621,0.0,Optimal
Renater,24,3,Greedy,371.64746177066104,0.0,4.339515185436195,Heuristic
Renater,24,3,LocalSearch,356.1905200634246,0.0,0.0,Heuristic
Renater,24,5,ILP,136.72897670900667,0.046000003814697266,0.0,Optimal
Renater,24,5,Greedy,152.18591841624317,0.0,11.304803180186683,Heuristic
Renater,24,5,LocalSearch,136.7289767090067,0.0,2.078689544418407e-14,Heuristic
URAN,24,1,ILP,2298.4957207846383,0.032000064849853516,1.9784563737679134e-14,Optimal
URAN,24,1,Greedy,2298.495720784638,0.0,0.0,Heuristic
URAN,24,1,LocalSearch,2298.4957207846383,0.0,1.9784563737679134e-14,Heuristic
URAN,24,2,ILP,1274.6686752297574,0.03600001335144043,0.0,Optimal
URAN,24,2,Greedy,1347.2292378789339,0.0,5.692503790139628,Heuristic
URAN,24,2,LocalSearch,1274.6686752297574,0.0,0.0,Heuristic
URAN,24,3,ILP,501.92435613787086,0.03299999237060547,1.1325096733340035e-14,Optimal
URAN,24,3,Greedy,549.5395827597591,0.0,9.4865343830434,Heuristic
URAN,24,3,LocalSearch,501.9243561378708,0.0,0.0,Heuristic
URAN,24,5,ILP,152.73297881731187,0.03400015830993652,1.8608757355803297e-14,Optimal
URAN,24,5,Greedy,152.73297881731185,0.0,0.0,Heuristic
URAN,24,5,LocalSearch,152.73297881731187,0.0,1.8608757355803297e-14,Heuristic
Vision Net,24,1,ILP,2914.3042729273598,0.037999868392944336,1.5603976397072624e-14,Optimal
Vision Net,24,1,Greedy,2914.3042729273593,0.0,0.0,Heuristic
Vision Net,24,1,LocalSearch,2914.3042729273598,0.0,1.5603976397072624e-14,Heuristic
Vision Net,24,2,ILP,1531.0386207545496,0.03699994087219238,0.0,Optimal
Vision Net,24,2,Greedy,1806.8818424380477,0.0,18.016738307199127,Heuristic
Vision Net,24,2,LocalSearch,1531.0386207545496,0.0,0.0,Heuristic
Vision Net,24,3,ILP,470.02623737906737,0.04399991035461426,0.0,Optimal
Vision Net,24,3,Greedy,925.42179526605,0.0,96.88726323584244,Heuristic
Vision Net,24,3,LocalSearch,470.02623737906737,0.0,0.0,Heuristic
Vision Net,24,5,ILP,79.07251998244139,0.034999847412109375,0.0,Optimal
Vision Net,24,5,Greedy,79.07251998244139,0.0,0.0,Heuristic
Vision Net,24,5,LocalSearch,79.07251998244139,0.0010001659393310547,0.0,Heuristic
Xeex,24,1,ILP,6361.801928279103,0.032000064849853516,1.429618073662584e-14,Optimal
Xeex,24,1,Greedy,6361.801928279102,0.0,0.0,Heuristic
Xeex,24,1,LocalSearch,6361.801928279102,0.0,0.0,Heuristic
Xeex,24,2,ILP,3282.3251910925196,0.03900003433227539,0.0,Optimal
Xeex,24,2,Greedy,3282.3251910925196,0.0,0.0,Heuristic
Xeex,24,2,LocalSearch,3282.32519109252,0.0,1.3854427103095833e-14,Heuristic
Xeex,24,3,ILP,1196.8992202178881,0.0410001277923584,0.0,Optimal
Xeex,24,3,Greedy,1797.0056109559264,0.0,50.13842273443812,Heuristic
Xeex,24,3,LocalSearch,1196.8992202178881,0.0009999275207519531,0.0,Heuristic
Xeex,24,5,ILP,229.04422922803224,0.03500008583068848,0.0,Optimal
Xeex,24,5,Greedy,229.04422922803224,0.0,0.0,Heuristic
Xeex,24,5,LocalSearch,229.04422922803224,0.0009999275207519531,0.0,Heuristic
AGIS,25,1,ILP,17454.552477664103,0.019999980926513672,0.0,Optimal
AGIS,25,1,Greedy,17454.552477664103,0.0,0.0,Heuristic
AGIS,25,1,LocalSearch,17454.552477664103,0.0,0.0,Heuristic
AGIS,25,2,ILP,3841.690122344567,0.03800010681152344,1.183716896481317e-14,Optimal
AGIS,25,2,Greedy,5040.708441773814,0.0,31.21069844898089,Heuristic
AGIS,25,2,LocalSearch,3841.6901223445666,0.0,0.0,Heuristic
AGIS,25,3,ILP,1192.9095150942915,0.023000001907348633,0.0,Optimal
AGIS,25,3,Greedy,2391.927834523538,0.0,100.51209285009955,Heuristic
AGIS,25,3,LocalSearch,1192.9095150942915,0.0,0.0,Heuristic
AGIS,25,5,ILP,512.1982115249948,0.04399991035461426,0.0,Optimal
AGIS,25,5,Greedy,690.481042026671,0.0,34.807390281755445,Heuristic
AGIS,25,5,LocalSearch,512.1982115249948,0.0,0.0,Heuristic
AMRES,25,1,ILP,1053.0524204597418,0.026000022888183594,0.0,Optimal
AMRES,25,1,Greedy,1053.052420459742,0.0,2.1591866750941536e-14,Heuristic
AMRES,25,1,LocalSearch,1053.0524204597418,0.0,0.0,Heuristic
AMRES,25,2,ILP,281.3083213623231,0.026999950408935547,0.0,Optimal
AMRES,25,2,Greedy,369.40701536723793,0.0,31.31748594505469,Heuristic
AMRES,25,2,LocalSearch,281.3083213623231,0.0,0.0,Heuristic
AMRES,25,3,ILP,166.0883185618278,0.04900002479553223,0.0,Optimal
AMRES,25,3,Greedy,214.22548608319147,0.0,28.982873653118588,Heuristic
AMRES,25,3,LocalSearch,166.08831856182783,0.0,1.71124072279796e-14,Heuristic
AMRES,25,5,ILP,92.63800157424066,0.07999992370605469,0.0,Optimal
AMRES,25,5,Greedy,113.0869969415189,0.0,22.074089487876414,Heuristic
AMRES,25,5,LocalSearch,92.63800157424068,0.0,1.5340199997528378e-14,Heuristic
ARPANET,25,1,ILP,26131.29471456426,0.02200007438659668,0.0,Optimal
ARPANET,25,1,Greedy,26131.294714564265,0.0,1.3921923298596023e-14,Heuristic
ARPANET,25,1,LocalSearch,26131.294714564265,0.0,1.3921923298596023e-14,Heuristic
ARPANET,25,2,ILP,1000.7922490045146,0.03099989891052246,0.0,Optimal
ARPANET,25,2,Greedy,8960.099213772812,0.0,795.300620352066,Heuristic
ARPANET,25,2,LocalSearch,1000.7922490045146,0.0,0.0,Heuristic
ARPANET,25,3,ILP,546.4090016189306,0.10800004005432129,2.0806179507434624e-14,Optimal
ARPANET,25,3,Greedy,821.3421975139138,0.0,50.316373829932566,Heuristic
ARPANET,25,3,LocalSearch,546.4090016189305,0.0,0.0,Heuristic
ARPANET,25,5,ILP,178.52576765229998,0.032000064849853516,0.0,Optimal
ARPANET,25,5,Greedy,243.46582486717838,0.0,36.37573335707865,Heuristic
ARPANET,25,5,LocalSearch,178.52576765229998,0.0009999275207519531,0.0,Heuristic
ATT North America,25,1,ILP,9030.259491275443,0.02200007438659668,0.0,Optimal
ATT North America,25,1,Greedy,9030.259491275443,0.0,0.0,Heuristic
ATT North America,25,1,LocalSearch,9030.259491275443,0.0,0.0,Heuristic
ATT North America,25,2,ILP,2367.410162036041,0.03600001335144043,0.0,Optimal
ATT North America,25,2,Greedy,3203.1688577177842,0.0,35.30265727012705,Heuristic
ATT North America,25,2,LocalSearch,2367.410162036041,0.0,0.0,Heuristic
ATT North America,25,3,ILP,1088.632233081346,0.0409998893737793,0.0,Optimal
ATT North America,25,3,Greedy,1117.7655251708939,0.0,2.6761371934658666,Heuristic
ATT North America,25,3,LocalSearch,1088.632233081346,0.0,0.0,Heuristic
ATT North America,25,5,ILP,502.6767887345068,0.03800010681152344,0.0,Optimal
ATT North America,25,5,Greedy,536.7844349672569,0.0,6.785204130593812,Heuristic
ATT North America,25,5,LocalSearch,502.6767887345068,0.0,0.0,Heuristic
KAREN,25,1,ILP,2785.8123185448635,0.026000022888183594,1.6323689426572576e-14,Optimal
KAREN,25,1,Greedy,2785.812318544863,0.0,0.0,Heuristic
KAREN,25,1,LocalSearch,2785.812318544863,0.0,0.0,Heuristic
KAREN,25,2,ILP,965.5696131420366,0.0409998893737793,1.1774069541363307e-14,Optimal
KAREN,25,2,Greedy,1431.9927633989557,0.0,48.30549179557785,Heuristic
KAREN,25,2,LocalSearch,965.5696131420365,0.0,0.0,Heuristic
KAREN,25,3,ILP,269.68407245911015,0.034999847412109375,0.0,Optimal
KAREN,25,3,Greedy,269.6840724591102,0.0,2.107778125066199e-14,Heuristic
KAREN,25,3,LocalSearch,269.6840724591102,0.0,2.107778125066199e-14,Heuristic
KAREN,25,5,ILP,156.7507901486496,0.03900003433227539,0.0,Optimal
KAREN,25,5,Greedy,156.7507901486496,0.0,0.0,Heuristic
KAREN,25,5,LocalSearch,156.7507901486496,0.0,0.0,Heuristic
Uni-C,25,1,ILP,1387.936887942948,0.0280001163482666,0.0,Optimal
Uni-C,25,1,Greedy,1387.9368879429483,0.0,1.6382133612733723e-14,Heuristic
Uni-C,25,1,LocalSearch,1387.936887942948,0.0,0.0,Heuristic
Uni-C,25,2,ILP,182.7239516835452,0.03900003433227539,0.0,Optimal
Uni-C,25,2,Greedy,548.7182207858251,0.0,200.29901155823057,Heuristic
Uni-C,25,2,LocalSearch,182.7239516835452,0.0,0.0,Heuristic
Uni-C,25,3,ILP,122.77810685380774,0.03800010681152344,0.0,Optimal
Uni-C,25,3,Greedy,154.05629475485577,0.0,25.47537887865551,Heuristic
Uni-C,25,3,LocalSearch,122.77810685380776,0.0009999275207519531,1.1574420781811623e-14,Heuristic
Uni-C,25,5,ILP,64.22786327948111,0.03800010681152344,0.0,Optimal
Uni-C,25,5,Greedy,66.61684785484157,0.0,3.719545464193673,Heuristic
Uni-C,25,5,LocalSearch,64.22786327948111,0.0009999275207519531,0.0,Heuristic
VinaREN,25,1,ILP,13108.327823364642,0.026000022888183594,0.0,Optimal
VinaREN,25,1,Greedy,13108.327823364645,0.0,2.7753187562240244e-14,Heuristic
VinaREN,25,1,LocalSearch,13108.327823364643,0.0,1.3876593781120122e-14,Heuristic
VinaREN,25,2,ILP,4912.916003174749,0.03399991989135742,0.0,Optimal
VinaREN,25,2,Greedy,4990.220205941051,0.0,1.5734892010436972,Heuristic
VinaREN,25,2,LocalSearch,4912.916003174749,0.0,0.0,Heuristic
VinaREN,25,3,ILP,2315.1589718821815,0.03400015830993652,0.0,Optimal
